Open,High,Low,Close,Volume
2020-09-08,76.5800,77.4900,75.9200,76.1800,11025002
2020-09-04,79.1000,79.8000,75.6800,79.0100,8947258
2020-09-03,82.9600,83.0000,79.4110,80.3100,7996811
2020-09-02,83.5800,84.0200,82.4750,83.4500,7125069
2020-09-01,83.8438,84.4900,82.6000,83.3300,5955106
2020-08-31,82.8100,83.9299,82.6900,83.5200,6269549
2020-08-28,83.9500,84.0300,82.3100,83.2100,4646739
2020-08-27,85.0000,85.0000,82.7750,83.9000,4221334
2020-08-26,83.8300,84.9400,83.5400,84.4800,7046351
2020-08-25,82.9300,83.8450,82.3685,83.6200,3658992
2020-08-24,83.3400,83.6600,81.9100,83.1000,4281857
2020-08-21,84.0500,84.0900,82.7300,83.2100,5102134
2020-08-20,82.0200,84.2200,81.8613,83.9950,5604107
2020-08-19,82.9500,83.7300,81.7300,81.9800,5566091
2020-08-18,82.6000,83.2799,81.5900,83.1300,4479265
2020-08-17,80.9700,82.0500,80.1686,81.9900,6935276
2020-08-14,81.9700,82.3000,79.9800,80.4000,9390035
2020-08-13,82.2800,82.9800,81.2000,81.2900,5329083
2020-08-12,79.5800,81.9900,79.5800,81.7100,6200326
2020-08-11,81.5100,81.5100,78.7000,79.1200,9095695
2020-08-10,82.4300,83.5100,80.8400,82.2600,8018241
2020-08-07,84.4300,85.4000,80.9900,82.4700,9181875
2020-08-06,87.5500,87.7265,85.5000,86.8400,9586305
2020-08-05,84.6500,86.0200,83.3500,84.3200,12559789
2020-08-04,86.7700,87.0400,83.9500,86.4500,16110332
2020-08-03,84.4100,85.0500,82.8700,84.7900,8589596
2020-07-31,82.8100,83.4500,81.7600,82.6300,8923266
2020-07-30,80.6000,82.0200,79.9100,81.7000,4034047
2020-07-29,81.2600,81.4400,80.6200,81.2000,2957601
2020-07-28,81.3700,81.8600,80.5900,80.7200,3637146
2020-07-27,80.6000,81.7950,80.5900,81.6300,3777232
2020-07-24,79.3200,80.7450,78.1200,79.9900,4371429
2020-07-23,81.4900,82.6700,79.3800,79.6100,5963149
2020-07-22,80.9700,81.3800,80.4200,81.1000,2937364
2020-07-21,81.6500,81.8300,79.6200,80.7600,5249708
2020-07-20,79.0700,81.3700,78.6800,81.1600,5515745
2020-07-17,79.4100,79.8500,77.9500,78.6400,6241468
2020-07-16,78.8800,79.4800,77.8700,79.3700,4950149
2020-07-15,78.5200,79.5800,77.4600,79.1500,6994327
2020-07-14,76.8100,79.8900,76.2100,79.7700,4875560
2020-07-13,82.0100,82.0500,77.5200,77.9500,7437572
2020-07-10,80.7200,81.5300,79.6300,81.2700,6071116
2020-07-09,79.9300,80.7500,78.8200,80.6400,6005740
2020-07-08,79.0600,79.3500,77.9700,79.2800,4863400
2020-07-07,79.0000,80.3800,78.3900,78.5000,6038830
2020-07-06,78.4600,79.4400,78.0500,78.6700,6041824
2020-07-02,78.8600,79.1100,77.0500,77.5100,5170981
2020-07-01,75.4500,78.2300,74.9700,78.0300,10189869
2020-06-30,75.6900,76.4300,75.4200,75.9000,6535740
2020-06-29,75.8200,76.5150,74.9300,75.5000,5099362
2020-06-26,76.5400,76.8400,74.6500,76.4000,11572670
2020-06-25,76.6100,76.7700,74.4600,76.2100,6157310
2020-06-24,76.4600,77.1700,74.4300,75.5800,7744934
2020-06-23,76.7300,77.6300,76.2200,76.4500,4472169
2020-06-22,76.6700,77.2000,75.8700,76.1200,5243074
2020-06-19,76.1800,76.7500,75.0900,76.5800,10385245
2020-06-18,75.9900,76.3700,74.8900,76.0100,7270416
