Open,High,Low,Close,Volume
2020-09-22,117.9300,120.1100,117.3400,119.9500,665886
2020-09-21,116.5900,118.4700,114.7500,118.2500,774506
2020-09-18,119.3200,120.2800,117.5700,118.2000,1162116
2020-09-17,119.0300,121.3400,118.3700,119.4900,689000
2020-09-16,119.5400,120.6300,119.0000,120.3100,762171
2020-09-15,118.3400,119.2700,118.1600,118.5100,454778
2020-09-14,118.5700,118.9300,117.0695,117.7300,678673
2020-09-11,116.1400,119.5700,115.5400,117.6900,1143978
2020-09-10,114.8500,116.4800,113.1400,113.4600,601643
2020-09-09,112.6900,115.1400,112.3800,114.2500,434948
2020-09-08,112.8000,113.4000,111.5000,112.0100,593428
2020-09-04,116.6400,116.6400,111.5700,114.3000,804947
2020-09-03,121.3300,121.3300,114.7200,116.0400,944075
2020-09-02,120.3000,122.2900,119.4500,122.0600,653189
2020-09-01,118.7300,119.5250,117.7300,119.3900,841185
2020-08-31,117.0700,118.3900,116.8200,117.7200,873007
2020-08-28,114.8200,116.9400,114.6850,116.9100,683012
2020-08-27,115.4900,115.8700,111.4550,114.5000,1546769
2020-08-26,116.2000,119.8000,116.0600,119.4400,1064930
2020-08-25,115.3400,116.6300,115.2200,116.2200,663047
2020-08-24,117.7300,118.2550,114.7500,115.2200,703693
2020-08-21,116.7800,117.3400,116.6100,116.9000,811236
2020-08-20,117.0000,117.3036,116.2800,116.7700,534159
2020-08-19,118.6200,118.9050,117.2800,117.6900,888586
2020-08-18,119.7600,120.0000,117.7600,118.0400,1115286
2020-08-17,118.8400,120.2700,118.5901,119.6700,963934
2020-08-14,119.7600,120.0550,117.6600,118.2500,370667
2020-08-13,119.8700,120.5500,119.0000,120.0000,760891
2020-08-12,118.2200,120.5500,117.7500,119.8700,537265
2020-08-11,118.4600,119.2100,117.4900,117.7100,593054
2020-08-10,119.1900,119.7500,118.4600,118.6000,713086
2020-08-07,119.0300,119.8800,118.6550,119.3300,768958
2020-08-06,122.0700,122.5800,118.2100,119.0500,1140661
2020-08-05,121.7800,123.2100,121.1900,122.0900,938187
2020-08-04,121.2700,122.3300,119.9350,120.8200,869696
2020-08-03,119.6600,121.9200,119.5000,121.7700,1329287
2020-07-31,118.9500,119.0100,117.0300,118.9100,901776
2020-07-30,118.8400,119.9300,118.2900,118.8100,771801
2020-07-29,118.8000,121.4400,117.2200,119.6400,3076302
2020-07-28,114.4700,115.8050,112.7100,112.9900,1281255
2020-07-27,111.0300,115.4200,110.9900,114.9700,1295682
2020-07-24,111.3700,111.4300,109.5400,110.3700,673429
2020-07-23,112.2100,113.4850,111.5600,112.0300,432311
2020-07-22,111.4700,113.1365,111.2300,112.0200,955394
2020-07-21,110.4700,112.9600,110.0000,111.5900,1027089
2020-07-20,109.3500,110.9000,108.9300,109.8100,702798
2020-07-17,109.2900,110.5800,108.9800,108.9800,866829
2020-07-16,109.4100,109.4100,107.9000,108.9400,1281476
2020-07-15,108.3200,109.4300,107.1100,108.9700,1579327
2020-07-14,104.4200,107.0900,103.9600,106.7600,1796230
2020-07-13,102.9300,106.5200,102.8100,104.5000,1767981
2020-07-10,103.4600,103.4600,100.9900,101.4700,538822
2020-07-09,102.3500,104.0000,102.1700,103.0800,1009634
2020-07-08,100.2100,102.5100,100.1100,102.4100,1007072
2020-07-07,99.3500,100.4400,99.0200,99.6500,574687
2020-07-06,98.7800,100.6900,98.7400,100.0900,735772
2020-07-02,97.7000,99.4200,97.6700,97.9400,748765
2020-07-01,98.0000,98.5200,96.5400,97.0900,737301
2020-06-30,95.6200,98.5100,95.0700,98.0900,1172289
2020-06-29,94.7600,96.2000,93.9500,95.7300,562849
2020-06-26,95.9400,96.6300,93.2300,93.9300,1196113
2020-06-25,95.5900,96.2200,93.7500,95.9300,687385
2020-06-24,98.7100,98.7100,94.6600,95.9700,789395
2020-06-23,98.8700,100.0600,97.8700,99.2000,1045321
2020-06-22,98.1100,98.7600,96.9900,98.0400,568593
2020-06-19,99.1500,99.4300,97.8500,98.3600,962420
2020-06-18,97.7200,98.5100,97.0700,97.9900,531594
